Tanggal,level_0,index,tt_air_max,tt_air_avg,tt_air_min,rh_avg,pp_air,rr,ws_avg,ws_max,wd_avg,Arah_Mata_Angin,sr_avg,sr_max
2023-01-10 15:00:00,1386,1386,30.74,25.38,,94.9,997.8528,0.4,0.165,0.571,188.7,S,0.0,
2023-01-10 16:00:00,1392,1392,30.74,,24.8,93.2,997.7878,0.4,0.602,0.908,139.4,SE,0.0,
2023-01-10 17:00:00,1398,1398,30.74,24.85,24.66,91.7,997.2021,0.4,0.625,1.193,125.1,SE,0.0,
2023-01-10 18:00:00,1404,1404,30.74,24.26,24.15,94.3,996.6363,0.4,0.754,1.591,47.07,NE,0.0,
2023-01-10 19:00:00,1410,1410,30.74,23.84,23.73,92.7,996.254,0.4,1.021,1.897,75.04,E,0.0,
2023-01-10 20:00:00,1416,1416,30.74,23.61,23.52,93.4,995.8058,0.4,0.485,1.275,60.43,NE,0.0,
2023-01-10 21:00:00,1422,1422,30.74,23.86,,92.3,995.8588,0.4,0.285,0.949,176.9,S,0.0,
2023-01-10 22:00:00,1428,1428,30.74,23.84,,94.2,996.2508,0.4,0.0,0.0,172.0,S,0.0,
2023-01-10 23:00:00,1434,1434,30.74,23.38,23.18,93.6,996.9396,0.4,0.15,0.541,317.3,NW,26.25,
2023-01-11 00:00:00,1440,1440,,,,,,,,,, ,,
2023-01-11 01:00:00,1446,1446,,,24.48,79.85,997.6699,0.0,0.155,0.704,251.6,W,287.0,314.1
2023-01-11 02:00:00,1452,1452,27.87,27.73,24.48,76.79,997.6922,0.0,1.245,2.866,235.4,SW,292.0,566.8
2023-01-11 03:00:00,1458,1458,28.39,28.2,24.48,73.43,997.4559,0.0,1.488,2.968,226.7,SW,468.8,613.0
2023-01-11 04:00:00,1464,1464,29.29,28.18,24.48,75.89,997.1299,0.2,1.653,2.948,233.7,SW,295.7,
2023-01-11 05:00:00,1470,1470,29.7,29.06,24.48,72.75,996.4445,0.2,2.401,4.57,226.7,SW,426.0,
2023-01-11 06:00:00,1476,1476,29.94,29.7,24.48,61.18,995.675,0.2,2.41,4.335,232.0,SW,878.0,
2023-01-11 07:00:00,1482,1482,30.76,30.46,24.48,60.94,994.8211,0.2,2.178,4.213,228.4,SW,889.0,
2023-01-11 08:00:00,1488,1488,30.91,30.3,24.48,62.57,994.1058,0.2,1.885,3.509,235.4,SW,394.1,
2023-01-11 09:00:00,1494,1494,30.91,29.99,24.48,64.65,993.9851,0.2,1.664,3.193,224.2,SW,226.7,
2023-01-11 10:00:00,1500,1500,30.91,29.38,24.48,62.71,994.3519,0.2,1.793,3.07,221.8,SW,207.0,
2023-01-11 11:00:00,1506,1506,30.91,,24.48,73.36,994.9203,0.2,0.71,1.622,206.8,SW,8.38,
2023-01-11 12:00:00,1512,1512,30.91,25.77,24.48,82.4,995.7014,0.2,0.975,1.397,223.0,SW,0.0,
2023-01-11 13:00:00,1518,1518,30.91,,24.48,88.1,996.0799,0.2,0.421,0.765,251.7,W,0.0,
2023-01-11 14:00:00,1524,1524,30.91,24.42,24.32,91.4,996.5702,0.2,0.143,0.592,291.8,W,0.0,
2023-01-11 15:00:00,1530,1530,30.91,24.24,24.15,91.5,996.8282,0.2,0.344,0.908,290.1,W,0.0,
2023-01-11 16:00:00,1536,1536,30.91,23.95,23.79,90.4,996.6446,0.2,0.257,1.061,262.4,W,0.0,
2023-01-11 17:00:00,1542,1542,30.91,,23.25,93.1,996.2502,0.2,0.228,0.663,271.6,W,0.0,
2023-01-11 18:00:00,1548,1548,30.91,23.09,23.01,94.4,995.7718,0.2,0.335,1.306,237.9,SW,0.0,
2023-01-11 19:00:00,1554,1554,30.91,22.93,22.82,94.2,995.5687,0.2,0.27,0.765,171.7,S,0.0,
2023-01-11 20:00:00,1560,1560,30.91,23.02,22.82,91.8,995.6219,0.2,0.399,0.938,78.43,E,0.0,
2023-01-11 21:00:00,1566,1566,30.91,23.06,22.63,91.2,995.8885,0.2,0.563,1.224,226.8,SW,0.0,
2023-01-11 22:00:00,1572,1572,30.91,23.17,22.63,90.8,996.1433,0.2,0.346,0.775,92.0,E,0.0,
2023-01-11 23:00:00,1578,1578,30.91,23.0,22.63,90.3,996.5654,0.2,0.589,1.193,63.17,NE,23.21,
2023-01-12 00:00:00,1584,1584,,,,,,,,,, ,,
2023-01-12 01:00:00,1590,1590,,,24.22,74.87,997.5148,0.0,1.15,2.173,189.2,S,594.1,719.3
2023-01-12 02:00:00,1596,1596,28.79,28.43,24.22,68.92,997.4385,0.0,0.335,1.224,161.7,S,772.2,903.0
2023-01-12 03:00:00,1602,1602,29.73,29.42,24.22,66.11,997.029,0.0,1.278,2.275,238.9,SW,454.4,926.0
2023-01-12 04:00:00,1608,1608,31.09,30.89,24.22,57.57,996.2919,0.0,1.866,3.774,209.7,SW,,
2023-01-12 05:00:00,1614,1614,31.58,31.36,24.22,61.51,995.7362,0.0,1.984,4.723,208.1,SW,279.0,
2023-01-12 06:00:00,1620,1620,32.16,31.65,24.22,56.94,994.8939,0.0,2.236,4.59,214.5,SW,,
2023-01-12 07:00:00,1626,1626,32.58,32.01,24.22,58.36,994.257,0.0,2.176,3.876,213.1,SW,887.0,
2023-01-12 08:00:00,1632,1632,,,,,,,,,, ,,
2023-01-12 09:00:00,1638,1638,,,,,,,,,, ,,
2023-01-12 10:00:00,1644,1644,,,,,,,,,, ,,
2023-01-12 11:00:00,1650,1650,,,,,,,,,, ,,
2023-01-12 12:00:00,1656,1656,,,,,,,,,, ,,
2023-01-12 13:00:00,1662,1662,,,,,,,,,, ,,
2023-01-12 14:00:00,1668,1668,,,,,,,,,, ,,
2023-01-12 15:00:00,1674,1674,,,,,,,,,, ,,
2023-01-12 16:00:00,1680,1680,,,,,,,,,, ,,
2023-01-12 17:00:00,1686,1686,,,,,,,,,, ,,
2023-01-12 18:00:00,1692,1692,,,,,,,,,, ,,
2023-01-12 19:00:00,1698,1698,,,,,,,,,, ,,
2023-01-12 20:00:00,1704,1704,,,,,,,,,, ,,
2023-01-12 21:00:00,1710,1710,,,,,,,,,, ,,
2023-01-12 22:00:00,1716,1716,,,,,,,,,, ,,
2023-01-12 23:00:00,1722,1722,,,,,,,,,, ,,
2023-01-13 00:00:00,1728,1728,,,,,,,,,, ,,
2023-01-13 01:00:00,1734,1734,27.89,,25.5,77.97,997.3482,0.0,0.392,1.061,247.7,W,486.3,530.2
2023-01-13 02:00:00,1740,1740,28.76,28.42,25.5,69.23,997.4171,0.0,1.229,2.805,229.2,SW,589.2,768.4
2023-01-13 03:00:00,1746,1746,30.0,29.37,25.5,66.52,997.2265,0.0,1.994,3.774,222.3,SW,661.7,
2023-01-13 04:00:00,1752,1752,30.92,30.51,25.5,58.0,996.5877,0.0,2.382,4.559,232.4,SW,944.0,
2023-01-13 05:00:00,1758,1758,31.87,31.25,25.5,54.78,995.9044,0.0,2.59,4.937,236.6,SW,200.9,
2023-01-13 06:00:00,1764,1764,31.99,31.28,25.5,50.73,995.085,0.0,3.016,5.457,244.8,SW,,
2023-01-13 07:00:00,1770,1770,32.24,31.32,25.5,54.13,994.3466,0.0,2.686,5.539,223.9,SW,854.0,
2023-01-13 08:00:00,1776,1776,32.24,31.17,25.5,56.59,994.003,0.0,3.275,5.661,200.9,S,693.4,
2023-01-13 09:00:00,1782,1782,32.24,30.41,25.5,62.85,993.712,0.0,2.35,4.753,216.9,SW,200.2,
2023-01-13 10:00:00,1788,1788,32.24,29.46,25.5,66.63,993.9445,0.0,1.771,4.162,206.7,SW,221.1,
2023-01-13 11:00:00,1794,1794,32.24,,25.5,77.73,994.1602,0.0,1.024,1.836,209.6,SW,11.59,
2023-01-13 12:00:00,1800,1800,32.24,,25.5,83.0,995.0986,0.0,0.514,1.102,257.6,W,0.0,
2023-01-13 13:00:00,1806,1806,32.24,26.25,25.5,84.1,995.7661,0.0,0.419,0.949,224.5,SW,0.0,
2023-01-13 14:00:00,1812,1812,32.24,,25.23,89.9,996.4474,0.0,0.309,0.745,296.4,NW,0.0,
2023-01-13 15:00:00,1818,1818,32.24,24.83,24.72,91.0,996.0884,0.0,0.258,1.102,273.8,W,0.0,
2023-01-13 16:00:00,1824,1824,32.24,24.5,24.41,89.1,995.6497,0.0,0.63,1.632,220.0,SW,0.0,
2023-01-13 17:00:00,1830,1830,32.24,24.31,24.06,89.5,995.131,0.0,0.314,1.326,217.1,SW,0.0,
2023-01-13 18:00:00,1836,1836,32.24,24.17,23.96,90.0,994.5778,0.0,0.204,0.847,156.0,SE,0.0,
2023-01-13 19:00:00,1842,1842,32.24,23.93,23.79,90.5,994.0454,0.0,0.692,1.091,87.3,E,0.0,
2023-01-13 20:00:00,1848,1848,32.24,,23.46,91.5,993.9634,0.0,0.551,1.193,186.2,S,0.0,
2023-01-13 21:00:00,1854,1854,32.24,23.32,23.22,91.8,994.2066,0.0,0.291,1.285,147.8,SE,0.0,
2023-01-13 22:00:00,1860,1860,32.24,23.04,22.95,92.1,994.7339,0.0,0.378,1.204,210.9,SW,0.0,
2023-01-13 23:00:00,1866,1866,32.24,22.96,22.69,91.6,995.0558,0.0,0.884,1.724,84.6,E,24.21,
2023-01-14 00:00:00,1872,1872,,,,,,,,,, ,,
2023-01-14 01:00:00,1878,1878,28.61,28.47,,67.58,996.0811,0.0,0.91,1.683,145.8,SE,510.9,527.8
2023-01-14 02:00:00,1884,1884,29.99,29.62,,62.43,996.068,0.0,1.346,3.121,227.5,SW,718.3,889.0
2023-01-14 03:00:00,1890,1890,30.31,29.59,,63.78,995.6348,0.0,1.467,2.907,232.1,SW,790.5,
2023-01-14 04:00:00,1896,1896,31.73,30.79,,57.23,995.0384,0.0,2.723,4.631,230.6,SW,819.0,
2023-01-14 05:00:00,1902,1902,31.91,31.56,,60.27,994.0314,0.0,3.078,5.814,223.2,SW,227.3,
2023-01-14 06:00:00,1908,1908,31.91,31.3,,60.05,993.1706,0.0,3.335,5.702,230.9,SW,905.0,
2023-01-14 07:00:00,1914,1914,32.01,30.95,,61.05,992.3407,0.0,3.558,6.1,242.5,SW,884.0,
2023-01-14 08:00:00,1920,1920,32.01,29.55,,67.72,991.8523,0.0,3.195,5.926,226.7,SW,406.1,
2023-01-14 09:00:00,1926,1926,32.01,29.42,,69.2,991.7276,0.0,3.015,5.712,222.1,SW,249.4,
2023-01-14 10:00:00,1932,1932,32.01,28.38,,73.09,991.9431,0.0,2.451,4.804,228.1,SW,191.5,
2023-01-14 11:00:00,1938,1938,32.01,,,77.81,992.7747,0.0,1.92,3.652,223.8,SW,12.57,
2023-01-14 12:00:00,1944,1944,32.01,26.38,,82.0,993.4883,0.0,0.993,1.703,220.4,SW,0.0,
2023-01-14 13:00:00,1950,1950,32.01,,,84.1,994.1737,0.0,0.544,1.204,259.7,W,0.0,
2023-01-14 14:00:00,1956,1956,32.01,25.97,,86.4,994.2128,0.0,0.353,1.051,290.1,W,0.0,
2023-01-14 15:00:00,1962,1962,32.01,25.55,25.47,89.0,994.3086,0.0,0.414,0.908,281.0,W,0.0,
2023-01-14 16:00:00,1968,1968,32.01,25.36,25.29,89.3,994.013,0.0,0.118,0.959,260.6,W,0.0,
2023-01-14 17:00:00,1974,1974,32.01,24.91,,90.5,993.6911,0.0,0.415,1.02,94.2,E,0.0,
2023-01-14 18:00:00,1980,1980,32.01,,24.6,88.5,993.1174,0.0,0.54,1.163,163.3,S,0.0,
2023-01-14 19:00:00,1986,1986,32.01,,24.46,88.3,992.7881,0.0,0.278,1.102,283.8,W,0.0,
2023-01-14 20:00:00,1992,1992,32.01,24.31,24.21,90.6,992.5336,0.0,0.549,1.102,154.7,SE,0.0,
2023-01-14 21:00:00,1998,1998,32.01,24.33,24.1,90.0,992.5287,0.0,0.555,1.326,138.0,SE,0.0,
2023-01-14 22:00:00,2004,2004,32.01,24.35,23.91,90.4,993.0784,0.0,0.075,0.877,204.6,SW,0.0,
2023-01-14 23:00:00,2010,2010,32.01,24.24,23.91,91.1,993.7002,0.0,0.19,1.163,233.7,SW,19.03,
2023-01-15 00:00:00,2016,2016,,,,,,,,,, ,,
2023-01-15 01:00:00,2022,2022,28.47,28.27,26.42,70.64,994.4728,0.0,0.619,2.224,102.5,E,393.7,528.3
2023-01-15 02:00:00,2028,2028,29.46,29.13,26.42,68.71,994.5642,0.0,1.854,3.937,251.0,W,780.2,881.0
2023-01-15 03:00:00,2034,2034,29.46,28.34,26.42,70.4,994.4934,0.0,1.877,3.315,231.5,SW,364.9,
2023-01-15 04:00:00,2040,2040,29.93,29.05,26.42,68.17,994.1131,0.0,2.327,4.172,257.3,W,433.6,
2023-01-15 05:00:00,2046,2046,30.61,30.43,26.42,63.55,993.1493,0.0,2.484,5.61,256.4,W,425.7,
2023-01-15 06:00:00,2052,2052,30.66,29.79,26.42,64.88,992.4391,0.0,2.742,4.927,233.6,SW,640.9,
2023-01-15 07:00:00,2058,2058,31.09,29.98,26.42,65.73,991.6616,0.0,2.556,4.886,230.9,SW,499.8,
2023-01-15 08:00:00,2064,2064,31.37,29.82,26.42,65.81,990.9626,0.0,2.43,4.549,220.7,SW,642.7,
2023-01-15 09:00:00,2070,2070,31.37,29.01,26.42,68.19,991.1856,0.0,2.308,4.06,236.7,SW,177.2,
2023-01-15 10:00:00,2076,2076,31.37,28.07,26.42,75.14,991.2097,0.0,1.49,3.907,243.0,SW,63.03,
2023-01-15 11:00:00,2082,2082,31.37,27.26,26.42,78.73,992.6244,0.0,0.677,1.469,239.5,SW,2.879,
2023-01-15 12:00:00,2088,2088,31.37,,26.42,82.4,993.1086,0.0,0.864,1.53,264.2,W,0.0,
2023-01-15 13:00:00,2094,2094,31.37,25.76,,89.3,993.5742,0.0,0.106,0.49,210.2,SW,0.0,
2023-01-15 14:00:00,2100,2100,31.37,25.75,,87.4,993.8929,0.0,0.027,0.347,63.03,NE,0.0,
2023-01-15 15:00:00,2106,2106,31.37,,25.45,84.4,994.1838,0.0,0.08,0.51,233.3,SW,0.0,
2023-01-15 16:00:00,2112,2112,31.37,,25.4,85.2,994.0247,0.0,0.422,0.877,54.57,NE,0.0,
2023-01-15 17:00:00,2118,2118,31.37,,25.29,87.1,993.4826,0.0,0.516,1.234,273.5,W,0.0,
2023-01-15 18:00:00,2124,2124,31.37,,,88.3,992.4816,0.0,0.21,0.643,142.1,SE,0.0,
2023-01-15 19:00:00,2130,2130,31.37,,24.9,88.7,992.233,0.0,0.583,1.02,37.5,NE,0.0,
2023-01-15 20:00:00,2136,2136,31.37,,,88.3,992.2517,0.0,0.481,0.969,101.9,E,0.0,
2023-01-15 21:00:00,2142,2142,31.37,24.79,24.72,91.2,992.521,0.0,0.857,1.591,264.7,W,0.0,
2023-01-15 22:00:00,2148,2148,31.37,24.34,24.17,94.5,993.6978,0.6,0.37,1.275,159.8,S,0.0,
2023-01-15 23:00:00,2154,2154,31.37,23.79,23.73,95.5,994.4059,3.8,0.568,1.102,72.03,E,8.73,
2023-01-16 00:00:00,2160,2160,,,,,,,,,, ,,
2023-01-16 01:00:00,2166,2166,,25.17,24.3,91.6,995.5518,0.0,0.183,0.581,91.1,E,149.8,206.9
2023-01-16 02:00:00,2172,2172,,26.93,24.3,78.7,995.4504,0.0,0.539,1.367,273.7,W,630.0,680.6
2023-01-16 03:00:00,2178,2178,28.16,27.79,24.3,78.14,995.1127,0.0,1.062,2.173,230.5,SW,420.1,711.0
2023-01-16 04:00:00,2184,2184,29.4,29.14,24.3,71.03,994.5149,0.0,1.723,3.213,244.6,SW,540.4,886.0
2023-01-16 05:00:00,2190,2190,30.24,29.96,24.3,69.09,993.3874,0.0,3.394,5.61,214.8,SW,381.9,
2023-01-16 06:00:00,2196,2196,31.24,30.99,24.3,64.31,992.6543,0.0,3.329,5.6,224.9,SW,,
2023-01-16 07:00:00,2202,2202,31.24,28.68,24.3,72.28,991.9347,0.0,2.258,4.08,229.2,SW,219.9,
2023-01-16 08:00:00,2208,2208,31.24,26.94,24.3,75.14,992.2116,0.0,0.772,1.765,71.26,E,46.89,
2023-01-16 09:00:00,2214,2214,31.24,,24.3,85.4,991.869,0.0,0.018,0.347,71.66,E,43.07,
2023-01-16 10:00:00,2220,2220,31.24,,24.3,84.8,992.7818,0.0,0.261,0.571,188.5,S,33.4,
2023-01-16 11:00:00,2226,2226,31.24,,24.3,90.2,993.5278,0.0,0.136,0.51,39.88,NE,3.103,
2023-01-16 12:00:00,2232,2232,31.24,25.56,24.3,89.7,993.8678,0.0,0.135,0.653,164.0,S,0.0,
2023-01-16 13:00:00,2238,2238,31.24,,24.3,91.1,994.5966,0.0,0.261,0.612,178.9,S,0.0,
2023-01-16 14:00:00,2244,2244,31.24,,24.3,95.0,995.5888,3.4,0.492,1.224,45.98,NE,0.0,
2023-01-16 15:00:00,2250,2250,31.24,24.75,24.3,95.7,995.6422,3.4,0.346,0.877,181.9,S,0.0,
2023-01-16 16:00:00,2256,2256,31.24,,24.3,94.4,995.4708,3.4,1.092,2.703,260.6,W,0.0,
2023-01-16 17:00:00,2262,2262,31.24,24.11,24.0,95.1,995.1611,3.4,1.217,2.091,217.9,SW,0.0,
2023-01-16 18:00:00,2268,2268,31.24,,23.73,95.9,994.4862,3.4,0.167,0.796,63.37,NE,0.0,
2023-01-16 19:00:00,2274,2274,31.24,23.72,23.61,96.2,993.9148,3.4,0.045,0.347,130.8,SE,0.0,
2023-01-16 20:00:00,2280,2280,31.24,,,96.7,993.7826,3.4,0.104,0.459,112.1,E,0.0,
2023-01-16 21:00:00,2286,2286,31.24,23.96,,96.7,994.0391,3.4,0.02,0.286,139.9,SE,0.0,
2023-01-16 22:00:00,2292,2292,31.24,23.9,,96.6,994.5442,3.4,0.247,0.816,167.2,S,0.0,
2023-01-16 23:00:00,2298,2298,31.24,,,96.5,995.3536,3.4,0.224,0.755,124.0,SE,14.89,
2023-01-17 00:00:00,2304,2304,,,,,,,,,, ,,
2023-01-17 01:00:00,2310,2310,,25.75,24.58,89.4,996.513,0.0,0.29,1.0,201.1,S,199.2,420.3
2023-01-17 02:00:00,2316,2316,,26.73,24.58,83.7,996.6336,0.0,0.353,0.959,230.2,SW,191.9,420.3
2023-01-17 03:00:00,2322,2322,28.22,27.83,24.58,79.39,996.4988,0.2,1.753,3.703,243.4,SW,415.8,686.8
2023-01-17 04:00:00,2328,2328,29.33,29.11,24.58,70.68,995.8459,0.2,2.505,4.447,254.5,W,,
2023-01-17 05:00:00,2334,2334,29.86,29.6,24.58,71.44,995.0006,0.2,1.848,3.56,232.4,SW,521.6,
2023-01-17 06:00:00,2340,2340,29.89,29.32,24.58,70.08,994.2035,0.2,2.57,4.947,240.5,SW,526.0,
2023-01-17 07:00:00,2346,2346,30.01,29.76,24.58,65.11,993.8419,0.2,2.206,4.243,264.0,W,649.1,
2023-01-17 08:00:00,2352,2352,30.01,28.78,24.58,71.03,993.1918,0.2,1.492,3.029,239.0,SW,402.8,
2023-01-17 09:00:00,2358,2358,30.01,28.19,24.58,71.86,993.8043,0.2,1.885,4.345,250.8,W,113.6,
2023-01-17 10:00:00,2364,2364,30.01,,24.58,77.07,994.4708,0.2,0.78,1.948,270.8,W,20.26,
2023-01-17 11:00:00,2370,2370,30.01,,24.58,82.9,995.2519,0.2,0.418,1.346,236.8,SW,0.0,
2023-01-17 12:00:00,2376,2376,30.01,,24.58,93.6,995.8759,0.6,0.333,0.745,112.8,SE,0.0,
2023-01-17 13:00:00,2382,2382,30.01,25.05,24.58,94.5,996.1513,0.8,0.64,1.295,101.7,E,0.0,
2023-01-17 14:00:00,2388,2388,30.01,24.64,24.5,95.2,996.5485,0.8,0.186,0.469,103.4,E,0.0,
2023-01-17 15:00:00,2394,2394,30.01,,24.42,94.6,996.6332,0.8,0.258,0.612,33.14,NE,0.0,
2023-01-17 16:00:00,2400,2400,30.01,24.89,24.42,93.9,996.5053,0.8,0.237,0.969,267.1,W,0.0,
2023-01-17 17:00:00,2406,2406,30.01,,24.42,91.7,995.563,0.8,0.256,0.724,184.8,S,0.0,
2023-01-17 18:00:00,2412,2412,30.01,24.33,24.22,93.3,995.1293,0.8,0.38,0.745,70.39,E,0.0,
2023-01-17 19:00:00,2418,2418,30.01,,24.17,91.2,994.7518,0.8,0.169,0.581,65.59,NE,0.0,
2023-01-17 20:00:00,2424,2424,30.01,24.2,24.07,93.3,994.5199,0.8,0.611,1.163,85.5,E,0.0,
2023-01-17 21:00:00,2430,2430,30.01,24.38,,90.9,994.9685,0.8,0.285,1.204,296.2,NW,0.0,
2023-01-17 22:00:00,2436,2436,30.01,24.0,23.86,93.4,995.2621,0.8,0.551,1.091,41.12,NE,0.0,
2023-01-17 23:00:00,2442,2442,30.01,23.53,23.31,95.2,995.9451,0.8,0.303,0.673,88.6,E,24.74,
2023-01-18 00:00:00,2448,2448,,,,,,,,,, ,,
2023-01-18 01:00:00,2454,2454,27.77,,25.5,77.91,996.9064,0.0,1.086,2.071,244.1,SW,399.2,528.7
2023-01-18 02:00:00,2460,2460,28.33,27.96,25.5,77.13,997.0702,0.0,0.942,2.142,256.6,W,386.2,579.4
2023-01-18 03:00:00,2466,2466,30.01,29.75,25.5,65.84,996.8093,0.0,1.478,3.182,225.3,SW,726.1,852.0
2023-01-18 04:00:00,2472,2472,30.27,29.9,25.5,66.98,996.1193,0.0,2.173,4.121,228.3,SW,654.4,852.0
2023-01-18 05:00:00,2478,2478,30.58,29.72,25.5,68.31,995.1696,0.0,2.618,5.263,228.8,SW,479.5,
2023-01-18 06:00:00,2484,2484,30.58,29.82,25.5,67.43,994.6523,0.0,2.649,5.498,223.0,SW,597.1,
2023-01-18 07:00:00,2490,2490,30.58,29.01,25.5,71.45,993.7823,0.0,2.255,4.774,227.2,SW,473.7,
2023-01-18 08:00:00,2496,2496,30.58,29.1,25.5,70.86,993.169,0.0,2.64,5.12,242.0,SW,352.7,
2023-01-18 09:00:00,2502,2502,30.58,28.49,25.5,70.53,993.5636,0.0,1.489,3.611,217.8,SW,124.0,
2023-01-18 10:00:00,2508,2508,30.58,,25.5,78.16,993.5681,0.0,1.354,2.652,223.5,SW,28.3,
2023-01-18 11:00:00,2514,2514,30.58,26.24,25.5,83.9,994.1888,0.0,0.528,1.244,235.8,SW,4.746,
2023-01-18 12:00:00,2520,2520,30.58,25.4,25.28,89.5,995.3874,0.0,0.376,0.949,226.7,SW,0.0,
2023-01-18 13:00:00,2526,2526,30.58,,25.05,89.5,995.8401,0.0,0.48,0.826,265.3,W,0.0,
2023-01-18 14:00:00,2532,2532,30.58,,,91.5,996.5593,0.0,0.414,1.0,64.62,NE,0.0,
2023-01-18 15:00:00,2538,2538,30.58,24.76,24.66,88.9,996.4723,0.0,0.43,0.908,28.54,NE,0.0,
2023-01-18 16:00:00,2544,2544,30.58,,24.26,89.4,996.2293,0.0,0.22,0.775,141.1,SE,0.0,
